"Date","Price","Open","High","Low","Vol.","Change %"
"10/07/2018","89.43","93.70","95.10","84.25","930.71M","-5.35%"
"09/30/2018","94.48","101.10","101.66","93.14","564.03M","-5.66%"
"09/23/2018","100.15","95.19","101.33","93.25","429.60M","4.59%"
"09/16/2018","95.75","97.74","97.91","94.37","507.73M","-2.80%"
"09/09/2018","98.51","98.55","100.44","95.85","425.12M","0.93%"
"09/02/2018","97.60","101.32","102.53","96.76","526.46M","-3.01%"
"08/26/2018","100.64","95.75","101.28","95.46","493.66M","5.63%"
"08/19/2018","95.27","94.53","95.97","93.30","308.24M","1.23%"
"08/12/2018","94.11","94.93","96.25","92.78","505.59M","-0.22%"
"08/05/2018","94.32","91.29","95.73","90.95","384.65M","3.46%"
"07/29/2018","91.16","91.37","92.05","86.97","485.39M","0.33%"
"07/22/2018","90.86","90.61","94.00","88.50","632.18M","0.20%"
"07/15/2018","90.68","91.10","92.94","89.87","491.59M","0.04%"
"07/08/2018","90.65","86.20","90.76","85.81","362.88M","5.99%"
"07/01/2018","85.53","84.14","86.25","83.90","219.93M","0.64%"
"06/24/2018","84.99","85.13","86.17","82.32","516.86M","-0.93%"
"06/17/2018","85.78","85.31","88.15","85.02","414.93M","-0.02%"
"06/10/2018","85.80","84.08","86.24","84.03","317.49M","1.90%"
"06/03/2018","84.20","82.44","85.72","82.27","403.28M","2.59%"
"05/27/2018","82.08","80.04","82.34","80.01","264.67M","1.95%"
"05/20/2018","80.51","79.25","80.71","78.32","290.62M","2.27%"
"05/13/2018","78.72","80.20","80.56","78.26","298.95M","-1.78%"
"05/06/2018","80.15","79.47","80.78","79.13","311.77M","1.39%"
"04/29/2018","79.05","79.13","79.80","77.30","441.84M","0.53%"
"04/22/2018","78.63","77.33","81.90","70.75","808.04M","2.95%"
"04/15/2018","76.37","72.25","78.43","71.37","504.32M","6.76%"
"04/08/2018","71.54","71.25","72.99","70.13","377.82M","1.82%"
"04/01/2018","70.26","70.88","72.98","67.64","799.46M","-2.91%"
"03/25/2018","72.37","76.50","78.80","68.26","778.21M","-3.22%"
"03/18/2018","74.78","77.73","79.50","74.77","604.79M","-4.84%"
