"Date","Price","Open","High","Low","Vol.","Change %"
"09/04/2016","127.10","126.67","131.98","126.47","97.05M","0.47%"
"09/11/2016","129.07","125.96","129.18","125.75","94.22M","1.55%"
"09/18/2016","127.96","129.91","130.73","127.30","83.98M","-0.86%"
"09/25/2016","128.27","127.37","129.47","126.80","75.68M","0.24%"
"10/02/2016","128.99","128.38","129.28","127.55","64.34M","0.56%"
"10/09/2016","127.88","129.68","130.70","126.75","74.23M","-0.86%"
"10/16/2016","132.07","128.20","132.13","127.32","73.86M","3.28%"
"10/23/2016","131.29","132.72","133.50","129.27","85.18M","-0.59%"
"10/30/2016","120.75","132.01","132.12","119.25","182.25M","-8.03%"
"11/06/2016","119.02","122.83","124.61","115.27","175.07M","-1.43%"
"11/13/2016","117.02","119.13","119.13","113.55","159.93M","-1.68%"
"11/20/2016","120.38","118.20","122.98","117.80","85.84M","2.87%"
"11/27/2016","115.40","120.12","122.10","114.00","135.53M","-4.14%"
"12/04/2016","119.68","115.95","119.94","115.07","101.15M","3.71%"
"12/11/2016","119.87","119.22","122.50","117.61","118.95M","0.16%"
"12/18/2016","117.27","119.85","120.36","116.30","67.52M","-2.17%"
"12/25/2016","115.05","116.96","118.68","114.77","52.76M","-1.89%"
"01/01/2017","123.41","116.03","123.88","115.51","88.33M","7.27%"
"01/08/2017","128.34","123.55","129.27","123.04","102.10M","3.99%"
"01/15/2017","127.04","128.04","128.48","126.78","59.73M","-1.01%"
"01/22/2017","132.18","127.31","133.14","126.95","90.09M","4.05%"
"01/29/2017","130.98","131.58","135.49","129.52","168.06M","-0.91%"
"02/05/2017","134.19","130.98","134.94","130.30","85.58M","2.45%"
"02/12/2017","133.53","134.70","134.70","132.55","66.23M","-0.49%"
"02/19/2017","135.44","133.50","136.79","132.90","73.17M","1.43%"
"02/26/2017","137.17","135.26","137.82","134.75","70.13M","1.28%"
"03/05/2017","138.79","136.88","139.49","136.51","68.31M","1.18%"
"03/12/2017","139.84","138.71","140.34","138.49","77.45M","0.76%"
"03/19/2017","140.34","139.71","142.31","137.60","88.74M","0.36%"
"03/26/2017","142.05","139.05","142.95","138.77","67.89M","1.22%"
"04/02/2017","140.78","141.93","143.44","140.24","70.59M","-0.89%"
"04/09/2017","139.39","141.00","141.43","138.81","48.26M","-0.99%"
"04/16/2017","143.68","139.76","144.25","139.75","70.24M","3.08%"
"04/23/2017","150.25","144.96","151.53","144.34","86.50M","4.57%"
"04/30/2017","150.24","151.74","153.60","148.72","130.25M","-0.01%"
"05/07/2017","150.33","150.71","152.59","148.86","66.80M","0.06%"
"05/14/2017","148.06","150.17","151.48","144.42","97.14M","-1.51%"
"05/21/2017","152.13","148.08","152.59","147.25","78.23M","2.75%"
"05/28/2017","153.61","151.97","153.63","150.30","62.64M","0.97%"
"06/04/2017","149.60","153.64","155.59","146.61","91.42M","-2.61%"
"06/11/2017","150.64","148.17","152.40","144.56","116.34M","0.70%"
"06/18/2017","155.07","151.71","155.20","151.71","79.84M","2.94%"
"06/25/2017","150.98","156.25","156.50","148.92","95.77M","-2.64%"
"07/02/2017","151.44","151.72","152.15","147.80","56.77M","0.30%"
"07/09/2017","159.97","151.69","160.32","151.51","80.09M","5.63%"
"07/16/2017","164.43","160.25","165.70","158.81","96.12M","2.79%"
"07/23/2017","172.45","164.64","175.49","163.86","161.46M","4.88%"
"07/30/2017","169.62","172.00","172.72","166.91","78.87M","-1.64%"
"08/06/2017","168.08","169.95","173.05","166.85","72.62M","-0.91%"
"08/13/2017","167.41","170.09","171.50","166.21","69.77M","-0.40%"
"08/20/2017","166.32","167.16","169.87","165.82","59.80M","-0.65%"
"08/27/2017","172.02","166.91","172.91","165.00","59.72M","3.43%"
"09/03/2017","170.95","171.27","173.49","169.55","56.18M","-0.62%"
"09/10/2017","171.64","172.40","174.00","170.26","63.95M","0.40%"
"09/17/2017","170.54","171.99","173.05","169.22","61.65M","-0.64%"
"09/24/2017","170.87","169.24","171.66","161.56","111.38M","0.19%"
"10/01/2017","172.23","171.39","172.37","168.29","61.42M","0.80%"
"10/08/2017","173.74","172.70","174.88","170.80","61.21M","0.88%"
"10/15/2017","174.98","174.49","176.74","172.63","66.89M","0.71%"
"10/22/2017","177.88","175.20","178.21","168.89","84.11M","1.66%"
"10/29/2017","178.92","179.26","182.90","176.71","138.80M","0.58%"
"11/05/2017","178.46","178.56","180.75","177.09","60.42M","-0.26%"
"11/12/2017","179.00","177.50","179.98","176.40","57.99M","0.30%"
"11/19/2017","182.78","178.87","183.15","178.10","44.36M","2.11%"
"11/26/2017","175.10","182.56","184.25","172.34","114.15M","-4.20%"
"12/03/2017","179.00","176.29","182.28","169.01","105.19M","2.23%"
"12/10/2017","180.18","179.30","180.49","176.60","86.69M","0.66%"
"12/17/2017","177.20","181.01","181.30","176.23","64.16M","-1.65%"
"12/24/2017","176.46","176.63","178.94","174.67","40.88M","-0.42%"
"12/31/2017","186.85","177.68","186.90","177.55","62.49M","5.89%"
"01/07/2018","179.37","187.20","188.90","177.40","128.06M","-4.00%"
"01/14/2018","181.29","181.50","182.37","175.80","114.31M","1.07%"
"01/21/2018","190.00","180.80","190.66","180.41","106.21M","4.80%"
"01/28/2018","190.28","188.75","195.32","181.84","165.48M","0.15%"
"02/04/2018","176.11","186.93","190.61","167.18","176.86M","-7.45%"
"02/11/2018","177.36","177.06","180.50","171.84","124.77M","0.71%"
"02/18/2018","183.29","175.77","183.39","175.11","81.88M","3.34%"
"02/25/2018","176.62","184.58","185.66","172.99","95.46M","-3.64%"
"03/04/2018","185.23","176.20","185.51","175.89","86.13M","4.87%"
"03/11/2018","185.09","185.23","186.10","181.11","90.24M","-0.08%"
"03/18/2018","159.39","177.01","177.17","159.02","451.94M","-13.89%"
"03/25/2018","159.79","160.82","162.85","149.02","324.70M","0.25%"
"04/01/2018","157.20","157.81","161.57","150.51","212.32M","-1.62%"
"04/08/2018","164.52","157.82","168.65","156.04","208.26M","4.66%"
"04/15/2018","166.28","165.72","169.00","163.39","103.19M","1.07%"
"04/22/2018","173.59","167.27","177.10","156.19","206.61M","4.40%"
"04/29/2018","176.61","173.79","178.08","170.23","118.91M","1.74%"
"05/06/2018","186.99","177.35","188.32","177.11","99.84M","5.88%"
"05/13/2018","182.68","187.71","187.86","182.22","76.02M","-2.30%"
"05/20/2018","184.92","183.77","186.91","182.18","66.21M","1.23%"
"05/27/2018","193.99","184.34","194.55","183.71","78.23M","4.90%"
"06/03/2018","189.10","191.84","195.00","186.43","91.22M","-2.52%"
"06/10/2018","195.85","188.81","197.28","188.80","81.33M","3.57%"
"06/17/2018","201.74","194.80","203.55","193.79","101.52M","3.01%"
"06/24/2018","194.32","200.00","200.75","193.11","95.89M","-3.68%"
"07/01/2018","203.23","193.37","203.64","192.22","66.88M","4.59%"
"07/08/2018","207.32","204.93","208.43","201.75","71.23M","2.01%"
"07/15/2018","209.94","207.50","211.50","204.84","69.36M","1.26%"
"07/22/2018","174.89","210.58","218.62","173.00","339.67M","-16.70%"
"07/29/2018","177.78","175.30","178.85","166.56","196.84M","1.65%"
"08/05/2018","180.26","178.97","188.30","178.38","146.55M","1.39%"
"08/12/2018","173.80","180.10","182.61","172.04","125.79M","-3.58%"
"08/19/2018","174.65","174.04","175.55","170.91","90.68M","0.49%"
"08/26/2018","175.73","175.99","179.79","174.75","94.79M","0.62%"
"09/02/2018","163.04","173.50","173.89","160.00","126.85M","-7.22%"
"09/09/2018","162.32","163.51","167.19","160.34","111.96M","-0.44%"
"09/16/2018","162.93","161.92","167.25","158.87","128.03M","0.38%"
"09/23/2018","164.46","161.03","171.77","160.88","133.63M","0.94%"
"09/30/2018","157.33","163.03","165.88","156.20","137.03M","-4.34%"
"10/07/2018","153.74","155.54","160.59","149.16","134.13M","-2.28%"
"10/14/2018","154.05","153.32","160.49","152.55","93.64M","0.20%"
"10/21/2018","145.37","154.76","157.34","143.80","115.67M","-5.63%"
"10/28/2018","150.35","148.50","156.40","139.03","192.32M","3.43%"
"11/04/2018","144.96","150.10","153.01","144.07","95.99M","-3.58%"
"11/11/2018","139.53","144.48","145.58","137.77","123.32M","-3.75%"
"11/18/2018","131.73","137.61","137.75","126.85","123.66M","-5.59%"
"11/25/2018","140.61","133.00","140.97","131.85","124.83M","6.74%"
"12/02/2018","137.42","143.00","143.68","133.67","104.54M","-2.27%"
"12/09/2018","144.06","139.60","147.19","139.01","110.35M","4.83%"
"12/16/2018","124.95","143.08","145.93","123.42","203.65M","-13.27%"
"12/23/2018","133.20","123.10","135.92","123.02","115.62M","6.60%"
